No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
1, 6rbkA, 0.6141, 4.39, 0.879, 223, 141, CRYO-EM STRUCTURE OF THE ANTI-FEEDING PROPHAGE (AFP) BASEPLATE IN EXTENDED STATE; 3-FOLD SYMMETRISED 
2, 2wzpQ, 0.6107, 3.58, 0.038, 298, 131, STRUCTURES OF LACTOCOCCAL PHAGE P2 BASEPLATE SHED LIGHT ON A NOVEL MECHANISM OF HOST ATTACHMENT AND ACTIVATION IN SIPHOVIRIDAE
3, 2wzpP, 0.6106, 3.60, 0.038, 298, 131, STRUCTURES OF LACTOCOCCAL PHAGE P2 BASEPLATE SHED LIGHT ON A NOVEL MECHANISM OF HOST ATTACHMENT AND ACTIVATION IN SIPHOVIRIDAE
4, 6rbkB, 0.6101, 4.28, 0.871, 224, 139, CRYO-EM STRUCTURE OF THE ANTI-FEEDING PROPHAGE (AFP) BASEPLATE IN EXTENDED STATE; 3-FOLD SYMMETRISED 
5, 6raoG, 0.6101, 4.28, 0.871, 224, 139, CRYO-EM STRUCTURE OF THE ANTI-FEEDING PROPHAGE (AFP) BASEPLATE; 6-FOLD SYMMETRISED 
6, 6j0nZ, 0.6080, 4.18, 0.529, 223, 136, Cryo-EM Structure of an Extracellular Contractile Injection System; baseplate in extended state; refined in C6 symmetry  
7, 6j0nY, 0.6080, 4.18, 0.529, 223, 136, Cryo-EM Structure of an Extracellular Contractile Injection System; baseplate in extended state; refined in C6 symmetry  
8, 6j0nDA, 0.6080, 4.18, 0.529, 223, 136, Cryo-EM Structure of an Extracellular Contractile Injection System; baseplate in extended state; refined in C6 symmetry  
9, 6j0nCA, 0.6080, 4.18, 0.529, 223, 136, Cryo-EM Structure of an Extracellular Contractile Injection System; baseplate in extended state; refined in C6 symmetry  
10, 6j0nBA, 0.6080, 4.18, 0.529, 223, 136, Cryo-EM Structure of an Extracellular Contractile Injection System; baseplate in extended state; refined in C6 symmetry  
11, 6j0nAA, 0.6080, 4.18, 0.529, 223, 136, Cryo-EM Structure of an Extracellular Contractile Injection System; baseplate in extended state; refined in C6 symmetry  
12, 4v5iWA, 0.6063, 3.60, 0.038, 298, 131, 
13, 4v5iV, 0.6063, 3.60, 0.038, 298, 131, 
14, 2x53U, 0.6063, 3.67, 0.038, 298, 131, STRUCTURE OF THE PHAGE P2 BASEPLATE IN ITS ACTIVATED CONFORMATION WITH SR
15, 4v5iZA, 0.6051, 3.60, 0.038, 298, 131, 
16, 4v5iY, 0.6051, 3.63, 0.038, 298, 131, 
17, 2x53X, 0.6051, 3.63, 0.038, 298, 131, STRUCTURE OF THE PHAGE P2 BASEPLATE IN ITS ACTIVATED CONFORMATION WITH SR
18, 2x53S, 0.6043, 3.65, 0.038, 298, 131, STRUCTURE OF THE PHAGE P2 BASEPLATE IN ITS ACTIVATED CONFORMATION WITH SR
19, 4v5iUA, 0.6042, 3.63, 0.038, 298, 131, 
20, 4v5iT, 0.6042, 3.63, 0.038, 298, 131, 
21, 4v5iXA, 0.6035, 3.63, 0.038, 298, 131, 
22, 4v5iW, 0.6035, 3.63, 0.038, 298, 131, 
23, 2x53V, 0.6035, 3.64, 0.038, 298, 131, STRUCTURE OF THE PHAGE P2 BASEPLATE IN ITS ACTIVATED CONFORMATION WITH SR
24, 4v5iYA, 0.6029, 3.64, 0.038, 298, 131, 
25, 4v5iX, 0.6029, 3.60, 0.038, 298, 131, 
26, 2x53W, 0.6029, 3.64, 0.038, 298, 131, STRUCTURE OF THE PHAGE P2 BASEPLATE IN ITS ACTIVATED CONFORMATION WITH SR
27, 4v5iVA, 0.5995, 3.65, 0.038, 298, 131, 
28, 4v5iU, 0.5995, 3.65, 0.038, 298, 131, 
29, 2x53T, 0.5995, 3.64, 0.038, 298, 131, STRUCTURE OF THE PHAGE P2 BASEPLATE IN ITS ACTIVATED CONFORMATION WITH SR
30, 5w5fR, 0.5816, 3.65, 0.038, 298, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
31, 5w5fQ, 0.5816, 3.67, 0.038, 298, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
32, 5w5fP, 0.5816, 3.67, 0.038, 298, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
33, 5w5fO, 0.5816, 3.63, 0.038, 298, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
34, 5w5fN, 0.5816, 3.67, 0.038, 298, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
35, 5w5fM, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
36, 5w5fL, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
37, 5w5fK, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
38, 5w5fJ, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
39, 5w5fI, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
40, 5w5fH, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
41, 5w5fG, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
42, 5w5fF, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
43, 5w5fE, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
44, 5w5fD, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
45, 5w5fC, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
46, 5w5fB, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
47, 5w5fA, 0.5816, 3.92, 0.092, 163, 131, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
48, 5iv5S, 0.5791, 3.92, 0.092, 163, 131, 
49, 5iv5R, 0.5791, 3.92, 0.092, 163, 131, 
50, 5iv5PA, 0.5791, 3.92, 0.092, 163, 131, 
51, 5iv5OA, 0.5791, 3.92, 0.092, 163, 131, 
52, 5iv5MB, 0.5791, 3.92, 0.092, 163, 131, 
53, 5iv5LB, 0.5791, 3.91, 0.092, 162, 131, 
54, 5iv5JC, 0.5791, 3.91, 0.092, 162, 131, 
55, 5iv5IC, 0.5791, 3.91, 0.092, 162, 131, 
56, 5iv5GD, 0.5791, 3.91, 0.092, 162, 131, 
57, 5iv5FD, 0.5791, 3.91, 0.092, 162, 131, 
58, 5iv5DE, 0.5791, 3.91, 0.092, 162, 131, 
59, 5iv5CE, 0.5791, 3.91, 0.092, 162, 131, 
60, 6j0fd, 0.5640, 3.91, 0.092, 162, 131, CRYO-EM STRUCTURE OF AN EXTRACELLULAR CONTRACTILE INJECTION SYSTEM; PVC SHEATH/TUBE TERMINATOR IN EXTENDED STATE 
61, 6j0fc, 0.5640, 3.91, 0.092, 162, 131, CRYO-EM STRUCTURE OF AN EXTRACELLULAR CONTRACTILE INJECTION SYSTEM; PVC SHEATH/TUBE TERMINATOR IN EXTENDED STATE 
62, 5ojqW, 0.5625, 3.91, 0.092, 162, 131, THE MODELED STRUCTURE OF OF WILD TYPE EXTENDED TYPE VI SECRETION SYSTEM SHEATH/TUBE COMPLEX IN VIBRIO CHOLERAE BASED ON CRYO-EM RECONSTRUCTION OF THE NON-CONTRACTILE SHEATH/TUBE COMPLEX
63, 5ojqV, 0.5625, 3.91, 0.092, 162, 131, THE MODELED STRUCTURE OF OF WILD TYPE EXTENDED TYPE VI SECRETION SYSTEM SHEATH/TUBE COMPLEX IN VIBRIO CHOLERAE BASED ON CRYO-EM RECONSTRUCTION OF THE NON-CONTRACTILE SHEATH/TUBE COMPLEX
64, 5ojqU, 0.5625, 3.91, 0.092, 162, 131, THE MODELED STRUCTURE OF OF WILD TYPE EXTENDED TYPE VI SECRETION SYSTEM SHEATH/TUBE COMPLEX IN VIBRIO CHOLERAE BASED ON CRYO-EM RECONSTRUCTION OF THE NON-CONTRACTILE SHEATH/TUBE COMPLEX
65, 5ojqT, 0.5625, 3.71, 0.107, 140, 122, THE MODELED STRUCTURE OF OF WILD TYPE EXTENDED TYPE VI SECRETION SYSTEM SHEATH/TUBE COMPLEX IN VIBRIO CHOLERAE BASED ON CRYO-EM RECONSTRUCTION OF THE NON-CONTRACTILE SHEATH/TUBE COMPLEX
66, 5ojqS, 0.5625, 3.71, 0.107, 140, 122, THE MODELED STRUCTURE OF OF WILD TYPE EXTENDED TYPE VI SECRETION SYSTEM SHEATH/TUBE COMPLEX IN VIBRIO CHOLERAE BASED ON CRYO-EM RECONSTRUCTION OF THE NON-CONTRACTILE SHEATH/TUBE COMPLEX
67, 5ojqR, 0.5625, 3.52, 0.067, 170, 119, THE MODELED STRUCTURE OF OF WILD TYPE EXTENDED TYPE VI SECRETION SYSTEM SHEATH/TUBE COMPLEX IN VIBRIO CHOLERAE BASED ON CRYO-EM RECONSTRUCTION OF THE NON-CONTRACTILE SHEATH/TUBE COMPLEX
