No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
1, 6rbkB, 0.6900, 3.33, 0.906, 224, 139, CRYO-EM STRUCTURE OF THE ANTI-FEEDING PROPHAGE (AFP) BASEPLATE IN EXTENDED STATE; 3-FOLD SYMMETRISED 
2, 6raoG, 0.6900, 3.33, 0.906, 224, 139, CRYO-EM STRUCTURE OF THE ANTI-FEEDING PROPHAGE (AFP) BASEPLATE; 6-FOLD SYMMETRISED 
3, 6rbkA, 0.6893, 3.34, 0.906, 223, 139, CRYO-EM STRUCTURE OF THE ANTI-FEEDING PROPHAGE (AFP) BASEPLATE IN EXTENDED STATE; 3-FOLD SYMMETRISED 
4, 6j0nZ, 0.6809, 3.35, 0.587, 223, 138, Cryo-EM Structure of an Extracellular Contractile Injection System; baseplate in extended state; refined in C6 symmetry  
5, 6j0nY, 0.6809, 3.35, 0.587, 223, 138, Cryo-EM Structure of an Extracellular Contractile Injection System; baseplate in extended state; refined in C6 symmetry  
6, 6j0nDA, 0.6809, 3.35, 0.587, 223, 138, Cryo-EM Structure of an Extracellular Contractile Injection System; baseplate in extended state; refined in C6 symmetry  
7, 6j0nCA, 0.6809, 3.35, 0.587, 223, 138, Cryo-EM Structure of an Extracellular Contractile Injection System; baseplate in extended state; refined in C6 symmetry  
8, 6j0nBA, 0.6809, 3.35, 0.587, 223, 138, Cryo-EM Structure of an Extracellular Contractile Injection System; baseplate in extended state; refined in C6 symmetry  
9, 6j0nAA, 0.6809, 3.35, 0.587, 223, 138, Cryo-EM Structure of an Extracellular Contractile Injection System; baseplate in extended state; refined in C6 symmetry  
10, 4v5iWA, 0.5598, 3.53, 0.033, 298, 120, 
11, 4v5iV, 0.5598, 3.53, 0.033, 298, 120, 
12, 2x53U, 0.5598, 3.65, 0.042, 298, 119, STRUCTURE OF THE PHAGE P2 BASEPLATE IN ITS ACTIVATED CONFORMATION WITH SR
13, 2x53X, 0.5563, 3.53, 0.033, 298, 120, STRUCTURE OF THE PHAGE P2 BASEPLATE IN ITS ACTIVATED CONFORMATION WITH SR
14, 4v5iZA, 0.5550, 3.49, 0.034, 298, 119, 
15, 4v5iY, 0.5550, 3.57, 0.033, 298, 120, 
16, 2wzpP, 0.5549, 3.57, 0.033, 298, 120, STRUCTURES OF LACTOCOCCAL PHAGE P2 BASEPLATE SHED LIGHT ON A NOVEL MECHANISM OF HOST ATTACHMENT AND ACTIVATION IN SIPHOVIRIDAE
17, 4v5iXA, 0.5536, 3.66, 0.025, 298, 119, 
18, 4v5iW, 0.5536, 3.61, 0.033, 298, 120, 
19, 2x53V, 0.5536, 3.60, 0.033, 298, 120, STRUCTURE OF THE PHAGE P2 BASEPLATE IN ITS ACTIVATED CONFORMATION WITH SR
20, 2wzpQ, 0.5534, 3.60, 0.033, 298, 120, STRUCTURES OF LACTOCOCCAL PHAGE P2 BASEPLATE SHED LIGHT ON A NOVEL MECHANISM OF HOST ATTACHMENT AND ACTIVATION IN SIPHOVIRIDAE
21, 5w5fR, 0.5482, 3.53, 0.033, 298, 120, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
22, 5w5fQ, 0.5482, 3.60, 0.033, 298, 120, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
23, 5w5fP, 0.5482, 3.63, 0.033, 298, 120, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
24, 5w5fO, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
25, 5w5fN, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
26, 5w5fM, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
27, 5w5fL, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
28, 5w5fK, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
29, 5w5fJ, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
30, 5w5fI, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
31, 5w5fH, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
32, 5w5fG, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
33, 5w5fF, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
34, 5w5fE, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
35, 5w5fD, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
36, 5w5fC, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
37, 5w5fB, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
38, 5w5fA, 0.5482, 3.37, 0.070, 163, 115, CRYO-EM STRUCTURE OF THE T4 TAIL TUBE
39, 4v5iUA, 0.5413, 3.37, 0.070, 163, 115, 
40, 4v5iT, 0.5413, 3.37, 0.070, 163, 115, 
41, 2x53S, 0.5413, 3.37, 0.070, 163, 115, STRUCTURE OF THE PHAGE P2 BASEPLATE IN ITS ACTIVATED CONFORMATION WITH SR
42, 4w64B, 0.5410, 3.58, 0.025, 298, 119, HCP1 PROTEIN FROM ACINETOBACTER BAUMANNII AB0057
43, 4w64C, 0.5403, 3.58, 0.025, 298, 119, HCP1 PROTEIN FROM ACINETOBACTER BAUMANNII AB0057
44, 2x53W, 0.5398, 3.58, 0.025, 298, 119, STRUCTURE OF THE PHAGE P2 BASEPLATE IN ITS ACTIVATED CONFORMATION WITH SR
45, 4v5iYA, 0.5382, 2.98, 0.084, 160, 107, 
46, 4v5iX, 0.5382, 2.78, 0.086, 166, 105, 
47, 5ojqW, 0.5367, 3.55, 0.025, 298, 118, THE MODELED STRUCTURE OF OF WILD TYPE EXTENDED TYPE VI SECRETION SYSTEM SHEATH/TUBE COMPLEX IN VIBRIO CHOLERAE BASED ON CRYO-EM RECONSTRUCTION OF THE NON-CONTRACTILE SHEATH/TUBE COMPLEX
48, 5ojqV, 0.5367, 3.66, 0.025, 298, 119, THE MODELED STRUCTURE OF OF WILD TYPE EXTENDED TYPE VI SECRETION SYSTEM SHEATH/TUBE COMPLEX IN VIBRIO CHOLERAE BASED ON CRYO-EM RECONSTRUCTION OF THE NON-CONTRACTILE SHEATH/TUBE COMPLEX
49, 5ojqU, 0.5367, 3.66, 0.025, 298, 119, THE MODELED STRUCTURE OF OF WILD TYPE EXTENDED TYPE VI SECRETION SYSTEM SHEATH/TUBE COMPLEX IN VIBRIO CHOLERAE BASED ON CRYO-EM RECONSTRUCTION OF THE NON-CONTRACTILE SHEATH/TUBE COMPLEX
