No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
1, 3wg7C, 1.0000, 0.00, 1.000, 259, 259, A 1.9 ANGSTROM RADIATION DAMAGE FREE X-RAY STRUCTURE OF LARGE (420KDA) PROTEIN BY FEMTOSECOND CRYSTALLOGRAPHY
2, 3wg7P, 0.9997, 0.10, 1.000, 259, 259, A 1.9 ANGSTROM RADIATION DAMAGE FREE X-RAY STRUCTURE OF LARGE (420KDA) PROTEIN BY FEMTOSECOND CRYSTALLOGRAPHY
3, 5b1aC, 0.9996, 0.12, 1.000, 259, 259, BOVINE HEART CYTOCHROME C OXIDASE IN THE FULLY OXIDIZED STATE AT 1.5 ANGSTROM RESOLUTION
4, 3asoC, 0.9996, 0.10, 1.000, 259, 259, BOVINE HEART CYTOCHROME C OXIDASE IN THE FULLY OXIDIZED STATE MEASURED AT 0.9 ANGSTROM WAVELENGTH
5, 3asnC, 0.9996, 0.11, 1.000, 259, 259, BOVINE HEART CYTOCHROME C OXIDASE IN THE FULLY OXIDIZED STATE MEASURED AT 1.7470 ANGSTROM WAVELENGTH
6, 3ag3C, 0.9996, 0.12, 1.000, 259, 259, BOVINE HEART CYTOCHROME C OXIDASE IN THE NITRIC OXIDE-BOUND FULLY REDUCED STATE AT 100 K
7, 2eijC, 0.9996, 0.12, 1.000, 259, 259, BOVINE HEART CYTOCHROME C OXIDASE IN THE FULLY REDUCED STATE
8, 2dyrP, 0.9996, 0.11, 1.000, 259, 259, BOVINE HEART CYTOCHROME C OXIDASE AT THE FULLY OXIDIZED STATE
9, 2dyrC, 0.9996, 0.10, 1.000, 259, 259, BOVINE HEART CYTOCHROME C OXIDASE AT THE FULLY OXIDIZED STATE
10, 1v54P, 0.9996, 0.11, 1.000, 259, 259, BOVINE HEART CYTOCHROME C OXIDASE AT THE FULLY OXIDIZED STATE
11, 1v54C, 0.9996, 0.11, 1.000, 259, 259, BOVINE HEART CYTOCHROME C OXIDASE AT THE FULLY OXIDIZED STATE
12, 5wauC, 0.9995, 0.13, 1.000, 259, 259, CRYSTAL STRUCTURE OF CO-BOUND CYTOCHROME C OXIDASE DETERMINED BY SYNCHROTRON X-RAY CRYSTALLOGRAPHY AT 100 K
13, 5b3sC, 0.9995, 0.13, 1.000, 259, 259, BOVINE HEART CYTOCHROME C OXIDASE IN THE CARBON MONOXIDE-BOUND MIXED- VALENCE STATE AT 1.68 ANGSTROM RESOLUTION (50 K)
14, 5b1bC, 0.9995, 0.13, 1.000, 259, 259, BOVINE HEART CYTOCHROME C OXIDASE IN THE FULLY REDUCED STATE AT 1.6 ANGSTROM RESOLUTION
15, 5b1aP, 0.9995, 0.13, 1.000, 259, 259, BOVINE HEART CYTOCHROME C OXIDASE IN THE FULLY OXIDIZED STATE AT 1.5 ANGSTROM RESOLUTION
16, 3x2qP, 0.9995, 0.13, 1.000, 259, 259, X-RAY STRUCTURE OF CYANIDE-BOUND BOVINE HEART CYTOCHROME C OXIDASE IN THE FULLY OXIDIZED STATE AT 2.0 ANGSTROM RESOLUTION
17, 3x2qC, 0.9995, 0.12, 1.000, 259, 259, X-RAY STRUCTURE OF CYANIDE-BOUND BOVINE HEART CYTOCHROME C OXIDASE IN THE FULLY OXIDIZED STATE AT 2.0 ANGSTROM RESOLUTION
