No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
1, 1jfwA, 1.0000, 0.00, 1.000, 86, 86, HOMONUCLEAR AND HETERONUCLEAR 1H-13C NUCLEAR MAGNETIC RESONANCE ASSIGNMENT AND STRUCTURAL CHARACTERIZATION OF A HIV-1 TAT PROTEIN
2, 1k5kA, 0.4076, 4.48, 0.100, 87, 70, HOMONUCLEAR 1H NUCLEAR MAGNETIC RESONANCE ASSIGNMENT AND STRUCTURAL CHARACTERIZATION OF HIV-1 TAT MAL PROTEIN
3, 1tivA, 0.3252, 4.53, 0.167, 86, 60, STRUCTURAL STUDIES OF HIV-1 TAT PROTEIN
4, 1tacA, 0.2974, 4.57, 0.255, 86, 51, HIV-1 TAT CYS- NMR 10 STRUCTURES
5, 1tbcA, 0.2682, 4.43, 0.167, 86, 48, HIV-1 TAT NMR 10 STRUCTURES
6, 3miaC, 0.1974, 3.00, 0.038, 48, 26, CRYSTAL STRUCTURE OF HIV-1 TAT COMPLEXED WITH ATP-BOUND HUMAN P-TEFB
7, 4or5C, 0.1954, 2.98, 0.038, 48, 26, CRYSTAL STRUCTURE OF HIV-1 TAT COMPLEXED WITH HUMAN P-TEFB AND AFF4
8, 3mi9C, 0.1883, 3.36, 0.040, 49, 25, CRYSTAL STRUCTURE OF HIV-1 TAT COMPLEXED WITH HUMAN P-TEFB
9, 4ogrD, 0.1871, 3.37, 0.040, 49, 25, CRYSTAL STRUCTURE OF P-TEFB COMPLEX WITH AFF4 AND TAT
10, 4ogrH, 0.1828, 3.57, 0.037, 49, 27, CRYSTAL STRUCTURE OF P-TEFB COMPLEX WITH AFF4 AND TAT
