No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
1, 2vznA, 1.0000, 0.00, 1.000, 216, 210, CRYSTAL STRUCTURE  OF THE MAJOR  ALLERGEN FROM FIRE ANT VENOM SOL I 3
2, 2vznB, 0.9431, 0.40, 1.000, 203, 199, CRYSTAL STRUCTURE  OF THE MAJOR  ALLERGEN FROM FIRE ANT VENOM SOL I 3
3, 1qnxA, 0.9157, 1.41, 0.455, 209, 202, VES V 5 AN ALLERGEN FROM VESPULA VULGARIS VENOM
4, 3u3uC, 0.8397, 2.16, 0.269, 232, 197, CRYSTAL STRUCTURE OF THE TABLYSIN-15-LEUKOTRIENE E4 COMPLEX
5, 3u3nC, 0.8342, 1.89, 0.275, 228, 193, CRYSTAL STRUCTURE OF TABLYSIN-15
6, 3u3lC, 0.8334, 1.96, 0.273, 229, 194, CRYSTAL STRUCTURE OF THE SELENOMETHIONINE DERIVATIVE OF TABLYSIN-15
7, 6anyA, 0.7420, 2.17, 0.316, 206, 171, STRUCTURE OF BMVAL-1
8, 4ly5A, 0.7322, 2.02, 0.329, 190, 167, CRYSTAL STRUCTURE OF NAASP2 WITH ZN2+
9, 4nunA, 0.7315, 2.04, 0.329, 193, 167, CRYSTAL STRUCTURE OF COPPER-BOUND NA-ASP-2
10, 4nuoA, 0.7313, 2.04, 0.329, 193, 167, CRYSTAL STRUCTURE OF ZINC-BOUND NA-ASP-2
11, 1u53A, 0.7309, 2.04, 0.329, 193, 167, NOVEL X-RAY STRUCTURE OF NA-ASP-2 A PR-1 PROTEIN FROM THE NEMATODE PARASITE NECATOR AMERICANUS AND A VACCINE ANTIGEN FOR HUMAN HOOKWORM INFECTION
12, 4nukA, 0.7308, 1.94, 0.331, 193, 166, CRYSTAL STRUCTURE OF NICKEL-BOUND NA-ASP-2
13, 4nuiA, 0.7308, 1.87, 0.331, 193, 166, CRYSTAL STRUCTURE OF COBALT-BOUND NA-ASP-2
14, 3nt8A, 0.7297, 2.00, 0.335, 401, 167, CRYSTAL STRUCTURE OF NA-ASP-1
15, 3nt8B, 0.7287, 2.18, 0.333, 399, 168, CRYSTAL STRUCTURE OF NA-ASP-1
16, 3q2rA, 0.6678, 2.40, 0.327, 192, 156, CRYSTAL STRUCTURE OF SGLIPR1 SOAKED WITH ZINC CHLORIDE
17, 3q2uA, 0.6667, 2.41, 0.327, 193, 156, STRUCTURE OF HUMAN GLIOMA PATHOGENESIS-RELATED PROTEIN 1 REVEALS UNIQUE LOOPS AND SURFACE MOTIFS.
18, 3mz8A, 0.6665, 2.22, 0.357, 220, 154, CRYSTAL STRUCTURE OF ZINC-BOUND NATRIN FROM NAJA ATRA
19, 1xtaA, 0.6660, 2.22, 0.364, 220, 154, CRYSTAL STRUCTURE OF NATRIN A SNAKE VENOM CRISP FROM TAIWAN COBRA (NAJA ATRA)
20, 1xx5B, 0.6659, 2.28, 0.357, 216, 154, CRYSTAL STRUCTURE OF NATRIN FROM NAJA ATRA SNAKE VENOM
21, 3mz8B, 0.6658, 2.19, 0.364, 220, 154, CRYSTAL STRUCTURE OF ZINC-BOUND NATRIN FROM NAJA ATRA
22, 1rc9A, 0.6655, 2.28, 0.338, 221, 154, CRYSTAL STRUCTURE OF STECRISP A MEMBER OF CRISP FAMILY FROM TRIMERESURUS STEJNEGERI REFINED AT 1.6 ANGSTROMS RESOLUTION: STRUCTUAL RELATIONSHIP OF THE TWO DOMAINS
23, 5weeC, 0.6654, 2.37, 0.171, 187, 158, CRYSTAL STRUCTURE OF HPVAL4
