No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
1, d2ht0B_, 1.0000, 0.00, 1.000, 93, 93, IHF BOUND TO DOUBLY NICKED DNA
2, d1ihfB_, 0.9914, 0.33, 1.000, 94, 93, INTEGRATION HOST FACTOR/DNA COMPLEX
3, d1owfB_, 0.9905, 0.35, 0.989, 94, 93, CRYSTAL STRUCTURE OF A MUTANT IHF (BETAE44A) COMPLEXED WITH THE NATIVE H  SITE
4, p2iieA_, 0.9879, 0.40, 0.989, 194, 93, SINGLE CHAIN INTEGRATION HOST FACTOR PROTEIN (SCIHF2) IN COMPLEX WITH DNA
5, p2iifA_, 0.9872, 0.40, 0.989, 194, 93, SINGLE CHAIN INTEGRATION HOST FACTOR MUTANT PROTEIN (SCIHF2- K45AE) IN COMPLEX WITH DNA
6, d1ouzB_, 0.9867, 0.41, 0.989, 194, 93, CRYSTAL STRUCTURE OF A MUTANT IHF (BETAE44A) COMPLEXED WITH A VARIANT H  SITE (T44A)
7, d1owgB_, 0.9865, 0.42, 0.989, 94, 93, CRYSTAL STRUCTURE OF WT IHF COMPLEXED WITH AN ALTERED H  SITE (T44A)
8, d4dkyA_, 0.8668, 0.42, 1.000, 94, 93, CRYSTAL STRUCTURE ANALYSIS OF N TERMINAL REGION CONTAINING THE DIMERIZATION DOMAIN AND DNA BINDING DOMAIN OF HU PROTEIN(HISTONE LIKE PROTEIN-DNA BINDING) FROM MYCOBACTERIUM TUBERCULOSIS [H37RV]
9, d4dkyB1, 0.8658, 1.49, 0.304, 97, 92, CRYSTAL STRUCTURE ANALYSIS OF N TERMINAL REGION CONTAINING THE DIMERIZATION DOMAIN AND DNA BINDING DOMAIN OF HU PROTEIN(HISTONE LIKE PROTEIN-DNA BINDING) FROM MYCOBACTERIUM TUBERCULOSIS [H37RV]
10, d2np2A_, 0.8483, 1.50, 0.304, 98, 92, HBB-DNA COMPLEX
