No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
1, d1rhgC_, 1.0000, 0.00, 1.000, 145, 145, THE STRUCTURE OF GRANULOCYTE-COLONY-STIMULATING FACTOR AND ITS RELATIONSHIP TO THOSE OF OTHER GROWTH FACTORS
2, d1rhgA_, 0.9853, 0.56, 1.000, 145, 145, THE STRUCTURE OF GRANULOCYTE-COLONY-STIMULATING FACTOR AND ITS RELATIONSHIP TO THOSE OF OTHER GROWTH FACTORS
3, d1cd9A_, 0.9738, 0.76, 1.000, 171, 145, 2:2 COMPLEX OF G-CSF WITH ITS RECEPTOR
4, d1cd9C_, 0.9732, 0.77, 1.000, 169, 145, 2:2 COMPLEX OF G-CSF WITH ITS RECEPTOR
5, d1pgrE_, 0.9724, 0.78, 1.000, 163, 145, 2:2 COMPLEX OF G-CSF WITH ITS RECEPTOR
6, d1pgrA_, 0.9724, 0.78, 1.000, 161, 145, 2:2 COMPLEX OF G-CSF WITH ITS RECEPTOR
7, d2d9qA_, 0.9720, 0.79, 1.000, 168, 145, CRYSTAL STRUCTURE OF THE HUMAN GCSF-RECEPTOR SIGNALING COMPLEX
8, d1pgrG_, 0.9702, 0.82, 1.000, 165, 145, 2:2 COMPLEX OF G-CSF WITH ITS RECEPTOR
9, d1pgrC_, 0.9702, 0.82, 1.000, 165, 145, 2:2 COMPLEX OF G-CSF WITH ITS RECEPTOR
10, d1bgdA_, 0.9683, 0.83, 0.828, 157, 145, CRYSTAL STRUCTURE OF CANINE AND BOVINE GRANULOCYTE-COLONY STIMULATING FACTOR (G-CSF)
11, d1bgcA_, 0.9601, 0.95, 0.814, 158, 145, CRYSTAL STRUCTURE OF CANINE AND BOVINE GRANULOCYTE-COLONY STIMULATING FACTOR (G-CSF)
12, d1bgeB_, 0.9560, 0.99, 0.828, 159, 145, CRYSTAL STRUCTURE OF CANINE AND BOVINE GRANULOCYTE-COLONY STIMULATING FACTOR (G-CSF)
13, d1rhgB_, 0.9535, 0.64, 1.000, 144, 141, THE STRUCTURE OF GRANULOCYTE-COLONY-STIMULATING FACTOR AND ITS RELATIONSHIP TO THOSE OF OTHER GROWTH FACTORS
14, d1bgeA_, 0.9500, 1.06, 0.828, 159, 145, CRYSTAL STRUCTURE OF CANINE AND BOVINE GRANULOCYTE-COLONY STIMULATING FACTOR (G-CSF)
15, d5gw9A_, 0.9418, 1.27, 0.979, 163, 144, CRYSTAL STRUCTURE OF C163 A BACKBONE CIRCULARIZED G-CSF
16, d5gw9B_, 0.9417, 1.27, 0.979, 163, 144, CRYSTAL STRUCTURE OF C163 A BACKBONE CIRCULARIZED G-CSF
17, d5gw9C_, 0.9416, 1.27, 0.979, 163, 144, CRYSTAL STRUCTURE OF C163 A BACKBONE CIRCULARIZED G-CSF
18, d5gw9D_, 0.9415, 1.27, 0.979, 163, 144, CRYSTAL STRUCTURE OF C163 A BACKBONE CIRCULARIZED G-CSF
19, p4mhlA_, 0.8258, 1.99, 0.232, 161, 138, THE CRYSTAL STRUCTURE OF HUMAN INTERLEUKIN-11
20, d4cniC_, 0.8102, 1.99, 0.232, 161, 138, CRYSTAL STRUCTURE OF THE FAB PORTION OF OLOKIZUMAB IN COMPLEX WITH IL-6
21, p4j4lD_, 0.8067, 2.17, 0.167, 171, 138, MODULAR EVOLUTION AND DESIGN OF THE PROTEIN BINDING INTERFACE
22, d4cniD_, 0.8020, 2.17, 0.167, 171, 138, CRYSTAL STRUCTURE OF THE FAB PORTION OF OLOKIZUMAB IN COMPLEX WITH IL-6
