No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
1, d2hbaB1, 1.0000, 0.00, 1.000, 52, 52, CRYSTAL STRUCTURE OF N-TERMINAL DOMAIN OF RIBOSOMAL PROTEIN L9 (NTL9) K12M
2, d2hbaA1, 0.9453, 0.58, 1.000, 52, 52, CRYSTAL STRUCTURE OF N-TERMINAL DOMAIN OF RIBOSOMAL PROTEIN L9 (NTL9) K12M
3, d2hbbA1, 0.8938, 0.75, 0.980, 51, 51, CRYSTAL STRUCTURE OF THE N-TERMINAL DOMAIN OF RIBOSOMAL PROTEIN L9 (NTL9)
4, d2hvfA1, 0.8799, 0.83, 0.980, 51, 51, CRYSTAL STRUCTURE OF N-TERMINAL DOMAIN OF RIBOSOMAL PROTEIN L9 (NTL9) G34DA
5, p5iqrF1, 0.8550, 1.22, 0.442, 62, 52, 
6, p5u4iH1, 0.8538, 1.43, 0.442, 62, 52, 
7, p6dncK1, 0.8506, 1.34, 0.442, 61, 52, struct.pdbx_descriptor              ribosome 
8, p5mdvM1, 0.8500, 1.37, 0.442, 61, 52, 
9, p5we4H1, 0.8457, 1.26, 0.442, 62, 52, struct.pdbx_descriptor              ribosome 
10, p6c4iH1, 0.8442, 1.43, 0.442, 61, 52, Conformation of methylated GGQ in the peptidyl transferase center during translation termination  
11, p5mdwM1, 0.8440, 1.42, 0.442, 61, 52, 
12, p5wf0H1, 0.8439, 1.28, 0.442, 62, 52, struct.pdbx_descriptor              
13, p5mdzK1, 0.8435, 1.40, 0.442, 61, 52, 
14, p5afiHA1, 0.8429, 1.24, 0.442, 62, 52, 
15, p3j9yFA1, 0.8429, 1.24, 0.442, 62, 52, 
16, p5wfkH1, 0.8417, 1.28, 0.442, 62, 52, struct.pdbx_descriptor              
17, p5wdtH1, 0.8414, 1.27, 0.442, 62, 52, struct.pdbx_descriptor              Ribosome 
18, p5uyqF1, 0.8399, 1.25, 0.442, 61, 52, 
19, p5wfsH1, 0.8389, 1.28, 0.442, 62, 52, struct.pdbx_descriptor              
20, p5uymF1, 0.8365, 1.31, 0.442, 62, 52, 
21, p5uykF1, 0.8362, 1.35, 0.442, 61, 52, 
22, p5uynF1, 0.8349, 1.34, 0.442, 61, 52, 
23, p5mgpH1, 0.8349, 1.33, 0.442, 61, 52, 
24, p5mdyM1, 0.8289, 1.47, 0.404, 61, 52, 
25, p5j8bGB1, 0.8284, 1.18, 0.490, 51, 51, 
26, p5h5uN1, 0.8275, 1.38, 0.442, 60, 52, 
27, p5uylF1, 0.8274, 1.35, 0.442, 62, 52, 
28, p6enuDA1, 0.8205, 1.44, 0.442, 61, 52, struct.pdbx_descriptor              
29, p5uq7H1, 0.8159, 1.57, 0.481, 60, 52, 70S ribosome complex with dnaX mRNA stemloop and E-site tRNA ( in  conformation)
30, p5kpsG1, 0.8131, 1.36, 0.442, 61, 52, 
31, p5kpxF1, 0.8125, 1.40, 0.442, 61, 52, 
32, p5gagH1, 0.8094, 1.50, 0.442, 60, 52, RNC IN COMPLEX WITH SRP-SR IN THE CLOSED STATE
33, p5kpvF1, 0.8087, 1.67, 0.442, 62, 52, 
34, p5lzeGA1, 0.8047, 1.53, 0.442, 62, 52, 
35, p5gaeH1, 0.8031, 1.52, 0.442, 60, 52, RNC IN COMPLEX WITH A TRANSLOCATING SECYEG
36, p5lzdHA1, 0.8018, 1.58, 0.442, 62, 52, 
37, p4wqfLD1, 0.8016, 1.34, 0.490, 51, 51, 
38, p5gahH1, 0.8014, 1.52, 0.442, 60, 52, RNC IN COMPLEX WITH SRP WITH DETACHED NG DOMAIN
39, p5gafH1, 0.8014, 1.52, 0.442, 60, 52, RNC IN COMPLEX WITH SRP
40, p5gadH1, 0.8014, 1.52, 0.442, 60, 52, RNC-SRP-SR COMPLEX EARLY STATE
41, p5ncoJ1, 0.8011, 1.52, 0.442, 60, 52, 
42, p4wqyJD1, 0.7999, 1.35, 0.490, 51, 51, 
43, p4wpoND1, 0.7972, 1.37, 0.490, 51, 51, 
44, p4wqfFB1, 0.7942, 1.40, 0.490, 51, 51, 
45, p4wpoGB1, 0.7938, 1.41, 0.490, 51, 51, 
46, p5lzaFA1, 0.7908, 1.59, 0.442, 62, 52, 
47, p5uq8H1, 0.7907, 1.54, 0.481, 59, 52, 70S ribosome complex with dnaX mRNA stem-loop and E-site tRNA ( out  conformation)
48, p4wquMD1, 0.7891, 1.43, 0.490, 51, 51, 
49, p4v9aFC1, 0.7888, 1.42, 0.481, 56, 52, 
50, p4v7dI_, 0.7888, 1.32, 0.451, 53, 51, 
51, p4v7cHA_, 0.7874, 1.33, 0.451, 53, 51, 
52, p4wqyEB1, 0.7864, 1.43, 0.490, 51, 51, 
53, p6gsjIC1, 0.7863, 1.46, 0.490, 51, 51, Structure of T. thermophilus 70S ribosome complex with mRNA; tRNAfMet and cognate tRNAThr in the A-site  
54, p5f8kKB1, 0.7859, 1.03, 0.468, 47, 47, 
55, p4v71DA1, 0.7859, 1.14, 0.426, 58, 47, 
56, p5lzfGA1, 0.7857, 1.70, 0.442, 62, 52, 
57, p5kpwF1, 0.7854, 1.64, 0.423, 61, 52, 
58, p5uypF1, 0.7830, 1.55, 0.442, 61, 52, 
59, p4v7pKB1, 0.7828, 1.41, 0.490, 51, 51, 
60, p4v7pFA1, 0.7827, 1.41, 0.490, 51, 51, 
61, p5lzcHA1, 0.7818, 1.59, 0.442, 62, 52, 
